comment_category,word,tf_idf
Comments - Immunotherapy Treatment,abuelgasim,3.5000482150466264e-4
Comments - Immunotherapy Treatment,autosct,3.5000482150466264e-4
Comments - Immunotherapy Treatment,candidate,3.5000482150466264e-4
Comments - Immunotherapy Treatment,khadega,3.5000482150466264e-4
Comments - Immunotherapy Treatment,auerbach,3.453841072425829e-4
Comments - Immunotherapy Treatment,sastry,3.453841072425829e-4
Comments - Immunotherapy Treatment,switch,3.1871011946697824e-4
Comments - Immunotherapy Treatment,arundel,2.8442406668485005e-4
Comments - Immunotherapy Treatment,decide,2.8442406668485005e-4
Comments - Immunotherapy Treatment,decline,2.8442406668485005e-4
Comments - Immunotherapy Treatment,hopkins,2.8442406668485005e-4
Comments - Immunotherapy Treatment,howard,2.8442406668485005e-4
Comments - Immunotherapy Treatment,specific,2.8442406668485005e-4
Comments - Immunotherapy Treatment,kaufman,2.484894780781846e-4
Comments - Immunotherapy Treatment,towson,2.484894780781846e-4
Comments - Immunotherapy Treatment,discontinue,2.390325896002337e-4
Comments - Immunotherapy Treatment,huzefa,2.390325896002337e-4
Comments - Immunotherapy Treatment,hydrocortisone,2.390325896002337e-4
Comments - Immunotherapy Treatment,montgomery,2.390325896002337e-4
Comments - Immunotherapy Treatment,collection,2.2576008246557035e-4
Comments - Immunotherapy Treatment,disorder,2.2576008246557035e-4
Comments - Immunotherapy Treatment,kruter,1.920736956763681e-4
Comments - Immunotherapy Treatment,elizabeth,1.7269205362129144e-4
Comments - Immunotherapy Treatment,krauss,1.7269205362129144e-4
Comments - Immunotherapy Treatment,modify,1.7269205362129144e-4
Comments - Immunotherapy Treatment,sibley,1.7269205362129144e-4
Comments - Immunotherapy Treatment,purpose,1.242447390390923e-4
Comments - Immunotherapy Treatment,approx,1.1524421740582087e-4
Comments - Immunotherapy Treatment,august,7.967752986674456e-5
Comments - Immunotherapy Treatment,benyounes,7.967752986674456e-5
Comments - Immunotherapy Treatment,return,7.967752986674456e-5
Comments - Immunotherapy Treatment,peninsula,7.682947827054724e-5
Comments - Immunotherapy Treatment,harbor,3.841473913527362e-5
Comments - Immunotherapy Treatment,community,0
Comments - Immunotherapy Treatment,consolidative,0
Comments - Immunotherapy Treatment,follow,0
Comments - Immunotherapy Treatment,chemotherapy,-3.593458860666547e-5
Comments - Immunotherapy Treatment,northwest,-6.96899459654822e-5
Comments - Immunotherapy Treatment,develop,-1.078037658199964e-4
Comments - Immunotherapy Treatment,option,-1.316195868954512e-4
Comments - Immunotherapy Treatment,progressive,-1.316195868954512e-4
Comments - Immunotherapy Treatment,initiate,-1.7967294303332734e-4
Comments - Immunotherapy Treatment,change,-2.0906983789644663e-4
Comments - Immunotherapy Treatment,markan,-2.0906983789644663e-4
Comments - Immunotherapy Treatment,remain,-2.0906983789644663e-4
Comments - Immunotherapy Treatment,service,-2.0906983789644663e-4
Comments - Immunotherapy Treatment,subseq,-2.0906983789644663e-4
Comments - Immunotherapy Treatment,chhabra,-2.156075316399928e-4
Comments - Immunotherapy Treatment,djordje,-2.156075316399928e-4
Comments - Immunotherapy Treatment,induction,-2.3799778108404208e-4
Comments - Immunotherapy Treatment,consultation,-2.6169467107223584e-4
Comments - Immunotherapy Treatment,peripheral,-3.272754258920484e-4
Comments - Immunotherapy Treatment,bahrain,-3.4844972982741104e-4
Comments - Immunotherapy Treatment,kamugisha,-3.4844972982741104e-4
Comments - Immunotherapy Treatment,samaritan,-3.746906866605934e-4
Comments - Immunotherapy Treatment,espinoza,-4.0606137370591223e-4
Comments - Immunotherapy Treatment,physician,-4.0606137370591223e-4
Comments - Immunotherapy Treatment,memorial,-4.264947129800733e-4
Comments - Immunotherapy Treatment,undergo,-4.264947129800733e-4
Comments - Immunotherapy Treatment,response,-4.7599556216808416e-4
Comments - Immunotherapy Treatment,deluca,-5.264783475818048e-4
Comments - Immunotherapy Treatment,baltimore,-6.3974206947011e-4
Comments - Immunotherapy Treatment,discuss,-6.545508517840968e-4
Comments - Immunotherapy Treatment,remission,-6.813894385423806e-4
Comments - Immunotherapy Treatment,infusion,-6.95049341952109e-4
Comments - Immunotherapy Treatment,recomm,-6.95049341952109e-4
Comments - Immunotherapy Treatment,partial,-7.341265355058618e-4
Comments - Immunotherapy Treatment,regimen,-7.341265355058618e-4
Comments - Immunotherapy Treatment,clinic,-7.718788202226562e-4
Comments - Immunotherapy Treatment,regional,-8.529894259601466e-4
Comments - Immunotherapy Treatment,family,-9.914176885467314e-4
Comments - Immunotherapy Treatment,transplantation,-0.0010054206141893254
Comments - Immunotherapy Treatment,western,-0.0010662367824501833
Comments - Immunotherapy Treatment,active,-0.0010781407004672398
Comments - Immunotherapy Treatment,clinical,-0.0011983735332027296
Comments - Immunotherapy Treatment,chemotx,-0.0012718233859775594
Comments - Immunotherapy Treatment,significant,-0.0012952681623671278
Comments - Immunotherapy Treatment,positive,-0.0013214666836760874
Comments - Immunotherapy Treatment,include,-0.0013407269535923563
Comments - Immunotherapy Treatment,palliative,-0.001426429672006753
Comments - Immunotherapy Treatment,mahmood,-0.0014279866865042525
Comments - Immunotherapy Treatment,cyclophosphamide,-0.0017312134475936584
Comments - Immunotherapy Treatment,meritus,-0.0019296970505566404
Comments - Immunotherapy Treatment,surveillance,-0.002011090430388535
Comments - Immunotherapy Treatment,insurance,-0.0021084215686802536
Comments - Immunotherapy Treatment,receive,-0.0022590080335927773
Comments - Immunotherapy Treatment,carroll,-0.002733776136460862
Comments - Immunotherapy Treatment,chesapeake,-0.0027993370423220983
Comments - Immunotherapy Treatment,patient,-0.0030832294384715996
Comments - Immunotherapy Treatment,condition,-0.0036718454912859277
Comments - Immunotherapy Treatment,atanackovic,-0.003859394101113281
Comments - Immunotherapy Treatment,serpick,-0.004021682456757302
Comments - Immunotherapy Treatment,frederick,-0.004088336631254284
Comments - Immunotherapy Treatment,estimate,-0.004717694100151468
Comments - Immunotherapy Treatment,bhandari,-0.004788197664391385
Comments - Immunotherapy Treatment,continue,-0.005175589970067794
Comments - Immunotherapy Treatment,carfilzomib,-0.005240364981894806
Comments - Immunotherapy Treatment,square,-0.005362907814369425
Comments - Immunotherapy Treatment,treatment,-0.005420990442708645
Comments - Immunotherapy Treatment,franklin,-0.006418933524030389
Comments - Immunotherapy Treatment,associate,-0.006863309103149072
Comments - Immunotherapy Treatment,rapoport,-0.007191403523164758
Comments - Immunotherapy Treatment,multiple,-0.008117102884671172
Comments - Immunotherapy Treatment,therapy,-0.008387728101803231
Comments - Immunotherapy Treatment,cybord,-0.009372535208330545
Comments - Immunotherapy Treatment,mehmet,-0.009506725982167558
Comments - Immunotherapy Treatment,cancer,-0.010175598087423677
Comments - Immunotherapy Treatment,health,-0.010450541634567717
Comments - Immunotherapy Treatment,washington,-0.010501574314781183
Comments - Immunotherapy Treatment,myeloma,-0.011618488592818279
Comments - Immunotherapy Treatment,office,-0.012295488641484721
Comments - Immunotherapy Treatment,bortezomib,-0.013273172796819797
Comments - Immunotherapy Treatment,velcade,-0.014773062163737277
Comments - Immunotherapy Treatment,medstar,-0.015148149019600477
Comments - Immunotherapy Treatment,medical,-0.01803578159259498
Comments - Immunotherapy Treatment,immuno,-0.01941517095890205
Comments - Immunotherapy Treatment,hospital,-0.020026964973260335
Comments - Immunotherapy Treatment,autologous,-0.020981434265819453
Comments - Immunotherapy Treatment,ashraf,-0.02518667147520925
Comments - Immunotherapy Treatment,kocoglu,-0.030233653689150607
Comments - Immunotherapy Treatment,center,-0.035487822535155505
Comments - Immunotherapy Treatment,maryland,-0.037006337387160144
Comments - Immunotherapy Treatment,hematology,-0.04131300864257488
Comments - Immunotherapy Treatment,systemic,-0.044237943072772075
Comments - Immunotherapy Treatment,badros,-0.04686044340305299
Comments - Immunotherapy Treatment,melphalan,-0.050768605836022086
Comments - Immunotherapy Treatment,dexamethasone,-0.05920062466207667
Comments - Immunotherapy Treatment,oncology,-0.059226355242296566
Comments - Immunotherapy Treatment,transplant,-0.06725817868321406
Comments - Immunotherapy Treatment,daratumumab,-0.1176710927318544
Comments - Immunotherapy Treatment,maintenance,-0.11948740572782444
Comments - Immunotherapy Treatment,lenalidomide,-0.1280957677144937
Comments - Immunotherapy Treatment,recommend,-0.12944543692742963
Comments - Immunotherapy Treatment,revlimid,-0.45211837140538264
Comments - Lab Tests,troponin,0.002013088389324398
Comments - Lab Tests,biomarks,0.0019359294617097317
Comments - Lab Tests,eosinophil,0.0019359294617097317
Comments - Lab Tests,basophil,0.0017679654841824609
Comments - Lab Tests,hematocrit,0.0017679654841824609
Comments - Lab Tests,neutrophil,0.0016775736577703316
Comments - Lab Tests,monocyte,0.001609098921520483
Comments - Lab Tests,myoglobin,0.001609098921520483
Comments - Lab Tests,ration,0.001609098921520483
Comments - Lab Tests,viscosity,0.001609098921520483
Comments - Lab Tests,abumin,0.001475578923868374
Comments - Lab Tests,ambumin,0.001475578923868374
Comments - Lab Tests,department,0.001475578923868374
Comments - Lab Tests,examine,0.001475578923868374
Comments - Lab Tests,folate,0.001475578923868374
Comments - Lab Tests,granulocyte,0.001475578923868374
Comments - Lab Tests,haptoglobin,0.001475578923868374
Comments - Lab Tests,hypercalcemic,0.001475578923868374
Comments - Lab Tests,interphase,0.001475578923868374
Comments - Lab Tests,kaplamratio,0.001475578923868374
Comments - Lab Tests,kappaflc,0.001475578923868374
Comments - Lab Tests,laboratory,0.001475578923868374
Comments - Lab Tests,lambdaflc,0.001475578923868374
Comments - Lab Tests,predict,0.001475578923868374
Comments - Lab Tests,probnp,0.001475578923868374
Comments - Lab Tests,prognostic,0.001475578923868374
Comments - Lab Tests,specificity,0.001475578923868374
Comments - Lab Tests,intact,0.0014519470962822988
Comments - Lab Tests,target,0.0014519470962822988
Comments - Lab Tests,unable,0.0012068241911403622
Comments - Lab Tests,suppress,0.0011877410709869333
Comments - Lab Tests,amplification,0.0011786436561216406
Comments - Lab Tests,commonly,0.0011786436561216406
Comments - Lab Tests,consist,0.0011786436561216406
Comments - Lab Tests,immature,0.0011786436561216406
Comments - Lab Tests,neogenomics,0.0011786436561216406
Comments - Lab Tests,notable,0.0011786436561216406
Comments - Lab Tests,baseline,0.0011508763446033945
Comments - Lab Tests,pretreatment,0.0010392734371135668
Comments - Lab Tests,discrete,0.001006544194662199
Comments - Lab Tests,mutation,0.001006544194662199
Comments - Lab Tests,ablumin,9.91596558440941e-4
Comments - Lab Tests,addmision,9.91596558440941e-4
Comments - Lab Tests,albulmin,9.91596558440941e-4
Comments - Lab Tests,albuminserum,9.91596558440941e-4
Comments - Lab Tests,amherst,9.91596558440941e-4
Comments - Lab Tests,aneuploidy,9.91596558440941e-4
Comments - Lab Tests,calculate,9.91596558440941e-4
Comments - Lab Tests,centerlab,9.91596558440941e-4
Comments - Lab Tests,chemistry,9.91596558440941e-4
Comments - Lab Tests,coronavirus,9.91596558440941e-4
Comments - Lab Tests,creatine,9.91596558440941e-4
Comments - Lab Tests,creatinne,9.91596558440941e-4
Comments - Lab Tests,cytogeneics,9.91596558440941e-4
Comments - Lab Tests,cytokeratin,9.91596558440941e-4
Comments - Lab Tests,cytopenias,9.91596558440941e-4
Comments - Lab Tests,detection,9.91596558440941e-4
Comments - Lab Tests,ejection,9.91596558440941e-4
Comments - Lab Tests,electro,9.91596558440941e-4
Comments - Lab Tests,elvated,9.91596558440941e-4
Comments - Lab Tests,essentially,9.91596558440941e-4
Comments - Lab Tests,extravascular,9.91596558440941e-4
Comments - Lab Tests,factor,9.91596558440941e-4
Comments - Lab Tests,ferritin,9.91596558440941e-4
Comments - Lab Tests,fluorescence,9.91596558440941e-4
Comments - Lab Tests,granule,9.91596558440941e-4
Comments - Lab Tests,hemodialysis,9.91596558440941e-4
Comments - Lab Tests,hemolysis,9.91596558440941e-4
Comments - Lab Tests,hepatitis,9.91596558440941e-4
Comments - Lab Tests,hundred,9.91596558440941e-4
Comments - Lab Tests,immmunofixation,9.91596558440941e-4
Comments - Lab Tests,immunoglobin,9.91596558440941e-4
Comments - Lab Tests,immunosubtraction,9.91596558440941e-4
Comments - Lab Tests,immunotyping,9.91596558440941e-4
Comments - Lab Tests,imunnoglobulins,9.91596558440941e-4
Comments - Lab Tests,incase,9.91596558440941e-4
Comments - Lab Tests,indicator,9.91596558440941e-4
Comments - Lab Tests,initital,9.91596558440941e-4
Comments - Lab Tests,intermittently,9.91596558440941e-4
Comments - Lab Tests,internist,9.91596558440941e-4
Comments - Lab Tests,menorrhagia,9.91596558440941e-4
Comments - Lab Tests,microglabulin,9.91596558440941e-4
Comments - Lab Tests,microglo,9.91596558440941e-4
Comments - Lab Tests,microglubulin,9.91596558440941e-4
Comments - Lab Tests,milligram,9.91596558440941e-4
Comments - Lab Tests,molecular,9.91596558440941e-4
Comments - Lab Tests,monocal,9.91596558440941e-4
Comments - Lab Tests,monocolonal,9.91596558440941e-4
Comments - Lab Tests,monocytic,9.91596558440941e-4
Comments - Lab Tests,mspike,9.91596558440941e-4
Comments - Lab Tests,myelocyte,9.91596558440941e-4
Comments - Lab Tests,noinfo,9.91596558440941e-4
Comments - Lab Tests,noraml,9.91596558440941e-4
Comments - Lab Tests,nternational,9.91596558440941e-4
Comments - Lab Tests,overtly,9.91596558440941e-4
Comments - Lab Tests,pheresis,9.91596558440941e-4
Comments - Lab Tests,practice,9.91596558440941e-4
Comments - Lab Tests,pretreatement,9.91596558440941e-4
Comments - Lab Tests,quantitative,9.91596558440941e-4
Comments - Lab Tests,rearrangemen,9.91596558440941e-4
Comments - Lab Tests,reference,9.91596558440941e-4
Comments - Lab Tests,reticullin,9.91596558440941e-4
Comments - Lab Tests,reticulocyte,9.91596558440941e-4
Comments - Lab Tests,saturation,9.91596558440941e-4
Comments - Lab Tests,search,9.91596558440941e-4
Comments - Lab Tests,sedimentation,9.91596558440941e-4
Comments - Lab Tests,serium,9.91596558440941e-4
Comments - Lab Tests,slbumin,9.91596558440941e-4
Comments - Lab Tests,strict,9.91596558440941e-4
Comments - Lab Tests,transferrin,9.91596558440941e-4
Comments - Lab Tests,transfuse,9.91596558440941e-4
Comments - Lab Tests,treeatment,9.91596558440941e-4
Comments - Lab Tests,unbalance,9.91596558440941e-4
Comments - Lab Tests,unfavorable,9.91596558440941e-4
Comments - Lab Tests,unnkown,9.91596558440941e-4
Comments - Lab Tests,anemic,9.679647308548659e-4
Comments - Lab Tests,observe,9.679647308548659e-4
Comments - Lab Tests,paraprotein,9.679647308548659e-4
Comments - Lab Tests,hybridization,9.207010756827155e-4
Comments - Lab Tests,hyperdiploidy,9.207010756827155e-4
Comments - Lab Tests,proteinuria,8.372098704286672e-4
Comments - Lab Tests,aberrant,8.045494607602415e-4
Comments - Lab Tests,complex,8.045494607602415e-4
Comments - Lab Tests,polytypic,8.045494607602415e-4
Comments - Lab Tests,cytoplasmic,7.423381693668334e-4
Comments - Lab Tests,adverse,7.37789461934187e-4
Comments - Lab Tests,analyze,7.37789461934187e-4
Comments - Lab Tests,bilirubin,7.37789461934187e-4
Comments - Lab Tests,correctly,7.37789461934187e-4
Comments - Lab Tests,delesion,7.37789461934187e-4
Comments - Lab Tests,echocardiogram,7.37789461934187e-4
Comments - Lab Tests,enrich,7.37789461934187e-4
Comments - Lab Tests,indicate,7.37789461934187e-4
Comments - Lab Tests,interpretation,7.37789461934187e-4
Comments - Lab Tests,labcorp,7.37789461934187e-4
Comments - Lab Tests,microglobuline,7.37789461934187e-4
Comments - Lab Tests,monclonal,7.37789461934187e-4
Comments - Lab Tests,paratrabecular,7.37789461934187e-4
Comments - Lab Tests,partner,7.37789461934187e-4
Comments - Lab Tests,preliminary,7.37789461934187e-4
Comments - Lab Tests,presentation,7.37789461934187e-4
Comments - Lab Tests,rheumatoid,7.37789461934187e-4
Comments - Lab Tests,roughly,7.37789461934187e-4
Comments - Lab Tests,special,7.37789461934187e-4
Comments - Lab Tests,unchanged,7.37789461934187e-4
Comments - Lab Tests,aggregate,6.710294631081325e-4
Comments - Lab Tests,variant,6.710294631081325e-4
Comments - Lab Tests,profile,5.938705354934667e-4
Comments - Lab Tests,ancillary,5.893218280608203e-4
Comments - Lab Tests,chromosomal,5.893218280608203e-4
Comments - Lab Tests,context,5.893218280608203e-4
Comments - Lab Tests,excess,5.893218280608203e-4
Comments - Lab Tests,favorable,5.893218280608203e-4
Comments - Lab Tests,immunoglobulin,5.893218280608203e-4
Comments - Lab Tests,lineage,5.893218280608203e-4
Comments - Lab Tests,microglob,5.893218280608203e-4
Comments - Lab Tests,postive,5.893218280608203e-4
Comments - Lab Tests,pretransplant,5.893218280608203e-4
Comments - Lab Tests,recovery,5.893218280608203e-4
Comments - Lab Tests,rouleaux,5.893218280608203e-4
Comments - Lab Tests,steroid,5.893218280608203e-4
Comments - Lab Tests,surprisingly,5.893218280608203e-4
Comments - Lab Tests,bright,5.611412930420989e-4
Comments - Lab Tests,immunostains,5.611412930420989e-4
Comments - Lab Tests,classification,4.8398236542743293e-4
Comments - Lab Tests,dysfunction,4.8398236542743293e-4
Comments - Lab Tests,dysplasia,4.8398236542743293e-4
Comments - Lab Tests,indicative,4.8398236542743293e-4
Comments - Lab Tests,insufficiency,4.8398236542743293e-4
Comments - Lab Tests,pathology,4.8398236542743293e-4
Comments - Lab Tests,percentage,4.8398236542743293e-4
Comments - Lab Tests,radiographic,4.8398236542743293e-4
Comments - Lab Tests,surface,4.8398236542743293e-4
Comments - Lab Tests,reticulin,4.6035053784135776e-4
Comments - Lab Tests,slightly,4.6035053784135776e-4
Comments - Lab Tests,nucleus,4.454029016201e-4
Comments - Lab Tests,subsequent,4.085381752365613e-4
Comments - Lab Tests,asymptomatic,4.0227473038012074e-4
Comments - Lab Tests,intensity,4.0227473038012074e-4
Comments - Lab Tests,leukocyte,4.0227473038012074e-4
Comments - Lab Tests,maturation,4.0227473038012074e-4
Comments - Lab Tests,normocytic,4.0227473038012074e-4
Comments - Lab Tests,parietal,4.0227473038012074e-4
Comments - Lab Tests,reportedly,4.0227473038012074e-4
Comments - Lab Tests,significance,4.0227473038012074e-4
Comments - Lab Tests,summary,4.0227473038012074e-4
Comments - Lab Tests,unremarkable,4.0227473038012074e-4
Comments - Lab Tests,victoria,4.0227473038012074e-4
Comments - Lab Tests,absolute,3.7409419536139926e-4
Comments - Lab Tests,fraction,3.7409419536139926e-4
Comments - Lab Tests,reactive,3.7409419536139926e-4
Comments - Lab Tests,immunohistochemical,3.407047912528445e-4
Comments - Lab Tests,evaluate,3.3551473155406627e-4
Comments - Lab Tests,neuropathy,3.3551473155406627e-4
Comments - Lab Tests,unclear,3.3551473155406627e-4
Comments - Lab Tests,express,3.1439218668767463e-4
Comments - Lab Tests,lymphocyte,3.1439218668767463e-4
Comments - Lab Tests,obtain,2.9693526774673333e-4
Comments - Lab Tests,pattern,2.790699568095557e-4
Comments - Lab Tests,thrombocytopenia,2.790699568095557e-4
Comments - Lab Tests,marker,2.6199348890639554e-4
Comments - Lab Tests,highlight,2.4512290514193673e-4
Comments - Lab Tests,erythroid,2.3017526892067888e-4
Comments - Lab Tests,myeloid,2.3017526892067888e-4
Comments - Lab Tests,previously,2.3017526892067888e-4
Comments - Lab Tests,suzuki,2.3017526892067888e-4
Comments - Lab Tests,worrisome,2.3017526892067888e-4
Comments - Lab Tests,majority,2.2713652750189632e-4
Comments - Lab Tests,consider,1.8704709768069963e-4
Comments - Lab Tests,correspond,1.8704709768069963e-4
Comments - Lab Tests,duplication,1.7684002211961183e-4
Comments - Lab Tests,phenotype,1.634152700946245e-4
Comments - Lab Tests,information,1.4846763387336666e-4
Comments - Lab Tests,intermediate,1.4846763387336666e-4
Comments - Lab Tests,prominent,1.4846763387336666e-4
Comments - Lab Tests,solitary,1.1356826375094816e-4
Comments - Lab Tests,stable,1.1356826375094816e-4
Comments - Lab Tests,minimal,1.047973955625582e-4
Comments - Lab Tests,sodium,8.170763504731224e-5
Comments - Lab Tests,function,7.578858090840508e-5
Comments - Lab Tests,hypercalcemia,7.578858090840508e-5
Comments - Lab Tests,august,5.23986977812791e-5
Comments - Lab Tests,cyclin,5.23986977812791e-5
Comments - Lab Tests,discontinue,5.23986977812791e-5
Comments - Lab Tests,fatigue,5.23986977812791e-5
Comments - Lab Tests,versus,5.23986977812791e-5
Comments - Lab Tests,atypical,5.052572060560338e-5
Comments - Lab Tests,decrease,5.052572060560338e-5
Comments - Lab Tests,expression,5.052572060560338e-5
Comments - Lab Tests,fibrosis,5.052572060560338e-5
Comments - Lab Tests,international,5.052572060560338e-5
Comments - Lab Tests,admission,2.526286030280169e-5
Comments - Lab Tests,correlation,2.526286030280169e-5
Comments - Lab Tests,component,0
Comments - Lab Tests,define,0
Comments - Lab Tests,follow,0
Comments - Lab Tests,approximately,-2.3631827586075127e-5
Comments - Lab Tests,initiate,-2.3631827586075127e-5
Comments - Lab Tests,progression,-2.3631827586075127e-5
Comments - Lab Tests,repeat,-2.3631827586075127e-5
Comments - Lab Tests,comment,-4.583051737605494e-5
Comments - Lab Tests,markan,-4.583051737605494e-5
Comments - Lab Tests,nonspecific,-4.583051737605494e-5
Comments - Lab Tests,account,-4.7263655172150254e-5
Comments - Lab Tests,moderate,-6.67599988260544e-5
Comments - Lab Tests,physician,-6.67599988260544e-5
Comments - Lab Tests,immunostain,-7.089548275822538e-5
Comments - Lab Tests,failure,-8.655758991733078e-5
Comments - Lab Tests,kidney,-8.655758991733078e-5
Comments - Lab Tests,option,-8.655758991733078e-5
Comments - Lab Tests,worsen,-8.655758991733078e-5
Comments - Lab Tests,feature,-9.166103475210988e-5
Comments - Lab Tests,section,-9.166103475210988e-5
Comments - Lab Tests,system,-9.166103475210988e-5
Comments - Lab Tests,plasmacytosis,-1.2320477357056494e-4
Comments - Lab Tests,samaritan,-1.2320477357056494e-4
Comments - Lab Tests,humeral,-1.565155674943023e-4
Comments - Lab Tests,absent,-1.654227931025259e-4
Comments - Lab Tests,diagnose,-1.720994614594418e-4
Comments - Lab Tests,initially,-1.720994614594418e-4
Comments - Lab Tests,remain,-1.8332206950421977e-4
Comments - Lab Tests,restage,-2.0027999647816323e-4
Comments - Lab Tests,scatter,-2.0027999647816323e-4
Comments - Lab Tests,comprise,-2.1067892526677472e-4
Comments - Lab Tests,discuss,-2.1522763269942106e-4
Comments - Lab Tests,confirm,-2.464095471411299e-4
Comments - Lab Tests,gammopathy,-2.464095471411299e-4
Comments - Lab Tests,clinic,-2.53807096506754e-4
Comments - Lab Tests,severe,-2.6581362262282536e-4
Comments - Lab Tests,shoulder,-2.6581362262282536e-4
Comments - Lab Tests,signal,-2.7743892409282914e-4
Comments - Lab Tests,fusion,-3.3379999413027205e-4
Comments - Lab Tests,consultation,-3.441989229188836e-4
Comments - Lab Tests,aspirate,-3.4987603259884154e-4
Comments - Lab Tests,review,-3.7409419536139926e-4
Comments - Lab Tests,previous,-4.0281679745094985e-4
Comments - Lab Tests,restriction,-4.2071649826741763e-4
Comments - Lab Tests,workup,-4.2135785053354943e-4
Comments - Lab Tests,significant,-4.259065579661958e-4
Comments - Lab Tests,square,-4.408541941874537e-4
Comments - Lab Tests,franklin,-4.6903472920617505e-4
Comments - Lab Tests,monotypic,-4.928190942822598e-4
Comments - Lab Tests,chromosome,-5.266973131669368e-4
Comments - Lab Tests,mildly,-5.316272452456507e-4
Comments - Lab Tests,consult,-5.77412933258345e-4
Comments - Lab Tests,plasmacytoma,-6.264336897452902e-4
Comments - Lab Tests,hypercellular,-6.436682231975003e-4
Comments - Lab Tests,family,-6.519905414243609e-4
Comments - Lab Tests,medstar,-6.641297605078103e-4
Comments - Lab Tests,amyloid,-7.614212895202621e-4
Comments - Lab Tests,involve,-7.87902674207053e-4
Comments - Lab Tests,ashraf,-8.281812883463165e-4
Comments - Lab Tests,single,-8.363950205842902e-4
Comments - Lab Tests,kocoglu,-8.64465031533512e-4
Comments - Lab Tests,transplant,-8.84626063090827e-4
Comments - Lab Tests,oncology,-9.057976379311149e-4
Comments - Lab Tests,estimate,-9.307556137537938e-4
Comments - Lab Tests,evaluation,-9.647026654214127e-4
Comments - Lab Tests,partial,-9.655739712695185e-4
Comments - Lab Tests,identify,-9.917990240300412e-4
Comments - Lab Tests,peripheral,-0.0010761381634971053
Comments - Lab Tests,measure,-0.0011222825860841977
Comments - Lab Tests,globulin,-0.0011252486689253003
Comments - Lab Tests,diffuse,-0.0011588496814691914
Comments - Lab Tests,clinical,-0.0011821377877876797
Comments - Lab Tests,abnormality,-0.0012069674640868982
Comments - Lab Tests,medonc,-0.0012309679920031692
Comments - Lab Tests,office,-0.001243990513483737
Comments - Lab Tests,skeletal,-0.0013443157432685268
Comments - Lab Tests,health,-0.001374527482657167
Comments - Lab Tests,recommend,-0.001493470065727891
Comments - Lab Tests,smolder,-0.0015588621573887382
Comments - Lab Tests,maryland,-0.0015701062342126746
Comments - Lab Tests,medical,-0.0015814604535725903
Comments - Lab Tests,anemia,-0.0016412906560042254
Comments - Lab Tests,survey,-0.0017679654841824609
Comments - Lab Tests,center,-0.0018670415019594077
Comments - Lab Tests,region,-0.0019370486942947897
Comments - Lab Tests,badros,-0.0020544698242861746
Comments - Lab Tests,initial,-0.002219511392742633
Comments - Lab Tests,perform,-0.002219511392742633
Comments - Lab Tests,additional,-0.002313767662961594
Comments - Lab Tests,trisomy,-0.0023971009110624717
Comments - Lab Tests,differential,-0.0025380709650675405
Comments - Lab Tests,include,-0.0026451251651247224
Comments - Lab Tests,reveal,-0.0028722586480073946
Comments - Lab Tests,female,-0.003152367434100479
Comments - Lab Tests,electrophoresis,-0.003441989229188836
Comments - Lab Tests,hospital,-0.0035121131787599715
Comments - Lab Tests,treatment,-0.0035650306975850334
Comments - Lab Tests,cytometry,-0.003641723961857832
Comments - Lab Tests,population,-0.003681881602351145
Comments - Lab Tests,diagnosis,-0.0036929039760095076
Comments - Lab Tests,biopsy,-0.003703246813222613
Comments - Lab Tests,finding,-0.0037187221441970825
Comments - Lab Tests,neoplasm,-0.003786531854444939
Comments - Lab Tests,cellularity,-0.003892970800321701
Comments - Lab Tests,lesion,-0.003913883080288637
Comments - Lab Tests,consistent,-0.004604842571141077
Comments - Lab Tests,translocation,-0.004908009932695933
Comments - Lab Tests,increase,-0.005468065257857701
Comments - Lab Tests,monosomy,-0.005598016521581465
Comments - Lab Tests,status,-0.006205037425025293
Comments - Lab Tests,rearrangement,-0.006409201791314423
Comments - Lab Tests,analysis,-0.00664764461937799
Comments - Lab Tests,patient,-0.006758794179781512
Comments - Lab Tests,report,-0.0068282324284834345
Comments - Lab Tests,disease,-0.006988502379215092
Comments - Lab Tests,demonstrate,-0.007187500054565246
Comments - Lab Tests,result,-0.007731951364937404
Comments - Lab Tests,evidence,-0.008072518068963171
Comments - Lab Tests,restrict,-0.009247476072235717
Comments - Lab Tests,cytogenetic,-0.009457102302301438
Comments - Lab Tests,standard,-0.00952773988036129
Comments - Lab Tests,immunofixation,-0.009617012859984253
Comments - Lab Tests,multiple,-0.014679740442105793
Comments - Lab Tests,marrow,-0.015397693772559659
Comments - Lab Tests,karyotype,-0.015572916784891365
Comments - Lab Tests,platelet,-0.0160025838960412
Comments - Lab Tests,calcium,-0.01661035576068164
Comments - Lab Tests,abnormal,-0.018051618311495096
Comments - Lab Tests,deletion,-0.019765625150054426
Comments - Lab Tests,unknown,-0.02324467783636165
Comments - Lab Tests,hemoglobin,-0.024365481264648388
Comments - Lab Tests,creatinine,-0.027400996307007614
Comments - Lab Tests,monoclonal,-0.028547973487863896
Comments - Lab Tests,elevate,-0.02863593178798829
Comments - Lab Tests,negative,-0.04568527737121572
Comments - Lab Tests,cytogenetics,-0.05449155339597511
Comments - Lab Tests,myeloma,-0.05654132581251997
Comments - Lab Tests,plasma,-0.05842525150588465
Comments - Lab Tests,protein,-0.06082857561971449
Comments - Lab Tests,positive,-0.0634400783461752
